14.18	62
15.86	62
10.57	62
14.21	62
2.1	62
8.6	62
16.81	62
10.61	62
12.63	62
12.65	62
1.214	62
16.26	62
15.55	62
10.35	62
17.65	62
1.62	61
4.853	61
15.74	61
4.351	61
14.47	61
10.481	61
11.82	61
10.44	61
11.13	61
10.471	61
9.21	61
4.54	61
4.55	61
6.91	61
5.21	61
5.23	61
10.71	61
16.82	61
16.31	61
6.11	61
5.122	61
2.48	61
4.91	61
4.97	61
4.95	61
3.92	61
3.95	61
4.208	61
5.15	61
9.33	61
4.214	61
15.69	61
2.96	61
10.49	61
15.42	61
11.81	61
10.62	61
3.85	61
11.31	61
12.61	61
5.48	61
12.58	61
12.59	61
1.33	61
1.37	61
17.25	61
1.22	61
12.92	61
10.22	61
3.818	61
5.791	61
1.74	61
12.81	61
4.62	61
12.37	61
12.31	61
12.33	61
1.51	61
4.191	61
15.88	61
9.222	61
2.471	61
9.19	61
7.42	61
5.16	61
4.35	61
20.11	61
12.62	61
1.212	61
1.213	61
16.29	61
16.27	61
21.52	61
1.324	61
17.61	61
16.45	60
4.212	60
14.46	60
18.35	60
7.22	60
9.28	60
15.26	60
5.26	60
12.73	60
12.74	60
14.22	60
1.841	60
4.98	60
12.24	60
12.23	60
12.352	60
9.31	60
12.42	60
6.12	60
4.331	60
1.27	60
5.46	60
17.31	60
18.51	60
8.55	60
2.23	60
10.14	60
4.86	60
8.311	60
3.84	60
1.852	60
13.14	60
17.24	60
4.4	60
12.353	60
16.11	60
11.14	60
4.11	60
20.62	60
15.78	60
16.66	60
12.12	60
12.85	60
4.441	60
5.123	60
4.67	60
19.65	60
4.463	60
4.464	60
17.13	60
15.37	60
14.23	60
10.32	60
9.14	60
4.38	60
5.81	60
15.21	60
14.451	60
4.49	59
15.36	59
4.281	59
15.71	59
14.45	59
9.25	59
4.52	59
3.58	59
7.51	59
4.59	59
14.71	59
2.33	59
9.343	59
4.93	59
4.207	59
2.251	59
10.51	59
10.52	59
3.594	59
15.851	59
4.82	59
3.82	59
18.24	59
5.49	59
18.26	59
17.69	59
12.26	59
4.371	59
2.28	59
10.21	59
2.444	59
4.17	59
1.55	59
1.89	59
12.36	59
1.861	59
4.144	59
14.25	59
16.62	59
4.854	58
4.451	58
2.261	58
10.42	58
6.29	58
4.412	58
4.312	58
10.63	58
14.73	58
2.49	58
3.832	58
4.94	58
2.62	58
9.35	58
1.23	58
1.28	58
8.57	58
13.107	58
10.11	58
10.12	58
10.13	58
9.73	58
4.83	58
4.85	58
10.431	58
7.11	58
4.13	58
16.3	58
19.51	58
19.21	58
13.24	58
10.412	58
4.72	58
4.77	58
12.25	58
6.75	58
1.43	58
14.31	58
15.82	58
4.372	58
14.19	58
14.14	58
10.24	58
10.26	58
15.46	58
3.817	58
4.68	58
4.88	58
9.221	58
19.16	58
15.38	58
15.56	58
9.15	58
12.67	58
6.33	58
17.63	58
17.67	58
4.912	57
16.41	57
16.44	57
10.252	57
14.44	57
18.32	57
8.68	57
20.25	57
2.76	57
10.41	57
5.64	57
11.18	57
9.29	57
9.27	57
13.35	57
6.28	57
13.16	57
5.121	57
14.76	57
14.74	57
9.342	57
18.221	57
2.45	57
2.44	57
10.72	57
4.99	57
14.481	57
2.63	57
4.612	57
12.21	57
12.213	57
10.17	57
9.76	57
15.87	57
13.22	57
19.24	57
19.25	57
3.823	57
20.24	57
2.445	57
7.422	57
3.75	57
4.151	57
1.82	57
12.16	57
6.42	57
12.232	57
12.34	57
4.345	57
18.23	57
9.223	57
13.18	57
8.73	57
17.62	57
15.63	57
7.43	57
4.213	57
6.38	57
6.36	57
10.33	57
4.521	56
4.857	56
8.531	56
4.321	56
15.77	56
15.76	56
4.352	56
8.69	56
11.11	56
10.472	56
5.124	56
16.32	56
11.54	56
8.98	56
2.61	56
10.56	56
7.37	56
15.57	56
9.32	56
15.25	56
12.45	56
3.592	56
4.241	56
5.94	56
15.22	56
2.24	56
10.15	56
17.172	56
15.44	56
9.192	56
3.13	56
2.53	56
11.15	56
17.22	56
17.23	56
2.454	56
4.843	56
4.841	56
12.35	56
3.584	56
20.51	56
9.44	56
17.15	56
12.71	56
14.28	56
9.89	56
5.86	56
5.84	56
4.231	56
4.232	56
17.16	55
4.856	55
4.858	55
19.55	55
8.12	55
2.77	55
7.26	55
11.16	55
3.57	55
13.38	55
21.42	55
3.655	55
13.181	55
9.461	55
19.46	55
11.52	55
3.94	55
4.209	55
5.47	55
9.38	55
12.46	55
1.25	55
15.89	55
17.48	55
2.512	55
9.75	55
6.57	55
2.56	55
10.64	55
4.79	55
12.54	55
1.35	55
1.38	55
18.15	55
2.81	55
8.47	55
3.813	55
5.55	55
12.17	55
11.27	55
11.28	55
18.11	55
5.58	55
1.222	55
16.73	55
6.921	55
4.462	55
2.64	55
10.34	55
6.31	55
4.47	55
4.751	54
18.39	54
9.161	54
12.76	54
9.261	54
2.522	54
10.491	54
15.31	54
10.53	54
9.34	54
5.38	54
19.52	54
5.9	54
2.94	54
10.16	54
2.455	54
10.831	54
6.55	54
11.34	54
16.68	54
19.62	54
12.22	54
14.332	54
10.351	54
12.93	54
18.42	54
16.52	54
4.64	54
12.32	54
3.585	54
3.586	54
1.58	54
20.52	54
4.342	54
19.15	54
11.91	54
14.26	54
15.72	54
11.65	54
7.45	54
15.712	54
13.44	54
18.52	54
16.33	53
8.16	53
4.215	53
17.52	53
5.32	53
2.75	53
10.66	53
6.21	53
16.39	53
4.96	53
2.521	53
5.71	53
5.34	53
17.47	53
1.57	53
2.54	53
12.68	53
11.17	53
17.27	53
10.451	53
2.458	53
7.421	53
17.21	53
3.815	53
10.852	53
7.56	53
1.77	53
3.98	53
2.511	53
11.24	53
9.46	53
14.491	53
11.12	53
8.74	53
16.622	53
5.19	53
3.12	53
1.64	52
9.23	52
5.24	52
13.37	52
17.53	52
19.45	52
13.3	52
2.631	52
4.202	52
14.331	52
18.43	52
5.31	52
12.48	52
15.62	52
13.23	52
6.76	52
6.77	52
16.15	52
5.54	52
3.583	52
5.59	52
13.2	52
20.26	52
11.92	52
9.88	52
20.63	52
14.33	52
3.55	51
2.641	51
15.212	51
3.653	51
16.35	51
16.251	51
2.43	51
3.831	51
3.93	51
11.61	51
7.31	51
5.37	51
12.47	51
12.6	51
17.38	51
13.19	51
7.13	51
18.72	51
3.11	51
19.23	51
10.413	51
13.104	51
15.79	51
3.74	51
4.374	51
11.25	51
3.614	51
16.77	51
8.76	51
11.62	51
4.301	51
5.971	50
19.54	50
2.72	50
3.72	50
3.54	50
3.52	50
2.611	50
10.74	50
17.51	50
19.47	50
2.39	50
3.97	50
16.84	50
11.88	50
5.51	50
12.212	50
12.83	50
12.84	50
17.45	50
12.82	50
15.45	50
2.55	50
3.821	50
1.45	50
20.22	50
1.32	50
20.28	50
14.34	50
18.19	50
1.1	50
10.851	50
18.71	50
11.43	50
5.79	50
11.22	50
17.14	50
14.252	50
14.29	50
5.41	50
8.31	50
4.855	49
7.27	49
12.75	49
6.24	49
14.24	49
1.87	49
10.612	49
19.41	49
2.37	49
8.93	49
11.89	49
5.141	49
5.33	49
12.8	49
12.5	49
17.46	49
17.171	49
4.89	49
4.145	49
5.66	49
2.57	49
2.51	49
9.56	49
16.69	49
1.39	49
4.271	49
2.82	49
3.812	49
3.819	49
18.38	49
6.44	49
12.3	49
16.54	49
17.18	49
20.54	49
19.11	49
18.211	49
14.17	49
17.11	49
20.64	49
19.59	49
18.56	49
10.92	48
9.24	48
6.96	48
9.791	48
1.341	48
16.34	48
2.38	48
20.44	48
11.53	48
11.51	48
18.222	48
4.87	48
18.44	48
4.71	48
6.81	48
1.24	48
5.7	48
8.53	48
5.821	48
6.51	48
9.211	48
2.52	48
17.242	48
4.591	48
3.35	48
4.272	48
14.16	48
3.76	48
1.71	48
3.62	48
16.74	48
16.83	48
6.39	48
6.32	48
10.352	48
2.621	48
16.48	47
8.15	47
18.36	47
18.34	47
11.83	47
2.71	47
3.652	47
8.94	47
21.31	47
4.42	47
3.24	47
5.35	47
17.37	47
10.76	47
9.79	47
20.23	47
13.101	47
17.26	47
18.18	47
3.816	47
3.814	47
6.48	47
1.76	47
10.83	47
13.4	47
8.72	47
8.32	47
8.941	46
18.33	46
14.32	46
7.25	46
7.55	46
2.341	46
19.43	46
12.7	46
7.15	46
8.17	46
12.4	46
17.36	46
10.65	46
6.73	46
13.102	46
1.362	46
9.5	46
8.42	46
8.67	46
7.52	46
20.53	46
16.76	46
16.78	46
16.79	46
13.5	46
20.13	46
10.85	46
5.87	46
4.732	46
20.43	45
20.45	45
20.47	45
11.84	45
11.87	45
7.21	45
4.201	45
7.48	45
12.2	45
4.146	45
8.84	45
3.822	45
19.61	45
8.41	45
6.46	45
5.712	45
21.39	45
20.471	45
13.36	45
4.302	45
18.37	44
3.654	44
14.75	44
5.53	44
18.45	44
8.92	44
8.91	44
17.34	44
11.44	44
9.77	44
3.91	44
8.81	44
3.32	44
6.78	44
14.53	44
20.56	44
20.55	44
17.19	44
11.63	44
19.56	44
1.329	44
2.73	43
6.94	43
12.77	43
17.54	43
10.614	43
19.42	43
4.222	43
8.24	43
9.67	43
8.97	43
9.48	43
5.77	43
3.23	43
3.665	43
17.42	43
17.41	43
6.74	43
6.71	43
3.593	43
20.21	43
13.103	43
18.61	43
12.1	43
20.41	43
8.931	43
14.12	43
5.43	43
1.322	43
4.852	42
20.42	42
19.72	42
8.13	42
13.42	42
7.57	42
5.28	42
5.27	42
6.22	42
17.441	42
10.615	42
2.34	42
11.78	42
11.64	42
9.65	42
9.72	42
9.81	42
3.15	42
3.18	42
18.73	42
3.34	42
16.63	42
7.53	42
10.84	42
13.10	42
6.63	42
21.35	42
20.14	42
19.12	42
14.11	42
7.46	42
3.45	42
5.85	42
18.74	42
20.65	42
8.34	42
4.452	41
19.31	41
9.49	41
5.39	41
17.43	41
11.79	41
6.49	41
13.9	41
4.842	41
3.2	41
6.61	41
13.0	41
13.7	41
4.221	41
19.17	41
18.57	41
7.18	40
7.54	40
21.43	40
6.95	40
3.664	40
2.456	40
3.16	40
13.105	40
16.18	40
17.28	40
5.57	40
3.5	40
12.78	40
2.941	40
13.6	40
13.8	40
9.422	40
3.44	40
1.323	40
10.91	39
2.74	39
7.23	39
14.77	39
19.32	39
3.21	39
8.52	39
16.65	39
3.71	39
3.73	39
1.78	39
2.942	39
6.62	39
19.37	39
7.47	39
3.42	39
11.86	38
21.16	38
5.93	38
8.21	38
8.27	38
3.622	38
8.96	38
15.39	38
15.61	38
17.44	38
9.74	38
5.42	38
9.18	38
7.44	38
3.582	38
21.37	38
21.23	38
21.36	38
14.78	38
20.49	37
21.44	37
5.391	37
6.93	37
8.25	37
9.64	37
7.32	37
3.29	37
8.691	37
17.49	37
18.16	37
6.45	37
10.81	37
6.37	37
5.82	37
16.19	37
14.62	37
11.77	36
8.11	36
5.36	36
17.35	36
9.71	36
3.19	36
6.58	36
16.51	36
7.17	36
3.41	36
20.17	36
6.34	36
8.33	36
13.106	35
3.28	35
3.26	35
3.25	35
3.662	35
5.44	35
20.27	35
10.75	35
6.52	35
20.15	35
3.36	35
8.48	35
21.18	35
6.43	35
6.41	35
9.251	35
5.65	35
19.57	35
11.85	34
3.56	34
8.23	34
6.82	34
9.78	34
21.11	34
3.81	34
1.34	34
21.22	34
7.231	34
11.66	34
9.84	34
7.14	34
14.61	34
1.343	33
20.46	33
5.25	33
5.92	33
14.51	33
3.22	33
7.62	33
6.92	33
19.33	33
14.63	33
8.26	32
20.34	32
9.43	32
5.76	32
6.13	32
1.26	32
8.912	32
3.38	32
6.79	32
9.6	32
21.17	32
10.36	32
3.46	32
5.89	32
12.541	32
21.32	32
20.48	31
7.24	31
20.31	31
7.33	31
5.45	31
9.771	31
9.68	31
9.66	31
6.54	31
8.83	31
3.37	31
21.21	31
10.89	31
9.83	31
1.353	31
21.34	30
21.46	30
8.43	30
7.221	30
14.65	30
14.67	30
21.47	29
21.38	29
10.86	29
8.212	29
7.131	29
5.63	29
21.24	29
10.88	29
11.69	29
3.47	29
8.35	29
14.66	29
20.36	28
10.77	28
20.222	28
21.33	28
7.64	28
8.82	28
21.15	28
10.87	28
7.61	28
14.64	28
14.68	28
10.78	27
8.61	27
5.91	27
1.342	27
3.663	27
9.69	27
8.64	27
6.411	27
21.25	27
5.88	27
1.354	27
20.35	26
19.63	26
6.25	25
3.661	25
9.63	25
7.58	25
9.82	25
20.33	25
19.36	24
5.75	24
9.61	24
6.72	24
6.59	23
8.44	23
1.352	23
9.62	22
3.77	22
3.78	22
18.67	22
19.44	21
7.63	21
5.78	21
8.66	20
8.65	20
8.46	20
6.461	20
10.832	19
7.16	18
6.23	17
6.27	17
8.63	16
8.85	15
8.62	14
8.45	14
