1.36	river, stream, brook	65	cluster_65_river, stream, brook	river, stream, brook
1.74	fog	66	cluster_66_smoke (noun)	smoke (noun)
8.69	smoke (tobacco)	66	cluster_66_smoke (noun)	smoke (noun)
1.83	smoke (noun)	66	cluster_66_smoke (noun)	smoke (noun)
1.84	ashes	66	cluster_66_smoke (noun)	smoke (noun)
1.73	cloud	66	cluster_66_smoke (noun)	smoke (noun)
1.51	sky	66	cluster_66_smoke (noun)	smoke (noun)
1.213	dust	66	cluster_66_smoke (noun)	smoke (noun)
5.13	drink	66	cluster_66_smoke (noun)	smoke (noun)
3.65	fish	67	cluster_67_body	body
4.11	body	67	cluster_67_body	body
5.61	meat	67	cluster_67_body	body
4.13	flesh	67	cluster_67_body	body
1.82	flame (noun)	68	cluster_68_candle	candle
7.46	candle	68	cluster_68_candle	candle
1.81	fire	68	cluster_68_candle	candle
4.222	earwax	68	cluster_68_candle	candle
3.821	beeswax	68	cluster_68_candle	candle
1.87	match (noun)	68	cluster_68_candle	candle
7.45	lamp, torch	68	cluster_68_candle	candle
19.24	chief, chieftain	69	cluster_69_king, ruler	king, ruler
19.32	king, ruler	69	cluster_69_king, ruler	king, ruler
19.33	queen	69	cluster_69_king, ruler	king, ruler
21.18	judge (noun)	69	cluster_69_king, ruler	king, ruler
11.51	rich	69	cluster_69_king, ruler	king, ruler
19.41	master	69	cluster_69_king, ruler	king, ruler
19.57	host	69	cluster_69_king, ruler	king, ruler
11.88	dear (costly, expensive)	70	cluster_70_strong, mighty, powerful	strong, mighty, powerful
15.74	hard	70	cluster_70_strong, mighty, powerful	strong, mighty, powerful
17.47	difficult	70	cluster_70_strong, mighty, powerful	strong, mighty, powerful
4.81	strong, mighty, powerful	70	cluster_70_strong, mighty, powerful	strong, mighty, powerful
15.81	heavy	70	cluster_70_strong, mighty, powerful	strong, mighty, powerful
15.45	loud	70	cluster_70_strong, mighty, powerful	strong, mighty, powerful
8.27	rake	71	cluster_71_fork	fork
5.37	spoon	71	cluster_71_fork	fork
12.75	hook	71	cluster_71_fork	fork
5.391	tongs	71	cluster_71_fork	fork
20.52	fishhook	71	cluster_71_fork	fork
8.26	fork	71	cluster_71_fork	fork
10.89	anchor	71	cluster_71_fork	fork
18.51	write	72	cluster_72_paint (noun)	paint (noun)
9.89	paint (vb)	72	cluster_72_paint (noun)	paint (noun)
15.61	color	72	cluster_72_paint (noun)	paint (noun)
6.39	dye	72	cluster_72_paint (noun)	paint (noun)
9.88	paint (noun)	72	cluster_72_paint (noun)	paint (noun)
11.43	money	73	cluster_73_money	money
11.44	coin	73	cluster_73_money	money
9.65	silver	73	cluster_73_money	money
9.14	bend	74	cluster_74_bend	bend
6.31	spin	74	cluster_74_bend	bend
12.74	crooked	74	cluster_74_bend	bend
9.15	fold	74	cluster_74_bend	bend
10.17	twist	74	cluster_74_bend	bend
10.14	wind, wrap	74	cluster_74_bend	bend
2.53	nephew	75	cluster_75_nephew	nephew
2.48	grandson	75	cluster_75_nephew	nephew
2.54	niece	75	cluster_75_nephew	nephew
2.49	granddaughter	75	cluster_75_nephew	nephew
